,Epoch,CLARIFY Train AUROC,CLARIFY Train AP,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC,CLARIFY Test ACC,CLARIFY Test MCC,CLARIFY test Recall,CLARIFY Test f1-score,CLARIFT Test Precision0.5,Test_Specificity_confusion
192,192,0.959605961,0.945153804,0.904868085,0.932641178,0.90465287,0.87116041,0.742408384,0.863481229,0.870163371,0.87694974,0.87884
193,193,0.95963076,0.943070712,0.90136237,0.931544776,0.901030334,0.87116041,0.742532757,0.859215017,0.869602763,0.880244755,0.88311
194,194,0.960177201,0.943693813,0.901555602,0.932655739,0.901202403,0.872013652,0.74411507,0.864334471,0.871023216,0.877816291,0.87969
195,195,0.961025303,0.945718012,0.904284922,0.934477251,0.904078281,0.875426621,0.751133278,0.889078498,0.877104377,0.865448505,0.86177
196,196,0.961484782,0.94702969,0.90615906,0.93579934,0.905995519,0.873293515,0.747044289,0.855802048,0.871037777,0.886825818,0.89078
197,197,0.961294613,0.947054254,0.907548137,0.935875054,0.907399026,0.877559727,0.755456397,0.892491468,0.879361076,0.866611433,0.86263
198,198,0.96117062,0.946608278,0.906245071,0.936254354,0.906089602,0.88225256,0.765508931,0.907849829,0.885191348,0.863636364,0.85666
199,199,0.961535716,0.946396767,0.903695276,0.936231057,0.90349747,0.878412969,0.756925411,0.886518771,0.879390605,0.872376154,0.87031
200,200,0.961832365,0.946126292,0.901062712,0.93593912,0.900780842,0.870307167,0.740890551,0.85665529,0.868512111,0.880701754,0.88396
201,201,0.961747608,0.945233119,0.899227399,0.935374174,0.898913004,0.881825939,0.764494152,0.905290102,0.884535223,0.864710676,0.85836
202,202,0.961725015,0.945008283,0.89913398,0.935104806,0.89882788,0.879266212,0.759431113,0.903583618,0.882132445,0.861676159,0.85495
203,203,0.962661083,0.947323443,0.901176279,0.93560423,0.900906414,0.880972696,0.764053421,0.918088737,0.885232415,0.854646545,0.84386
204,204,0.964039183,0.95014843,0.902617623,0.935840109,0.902366415,0.875426621,0.751133278,0.861774744,0.873702422,0.885964912,0.88908
205,205,0.965053524,0.951931,0.906390129,0.936383942,0.906221792,0.878412969,0.756872501,0.883959044,0.879083581,0.874261603,0.87287
206,206,0.965388274,0.952287403,0.907933867,0.937158921,0.907774752,0.878412969,0.756848254,0.88225256,0.878878028,0.875529213,0.87457
207,207,0.965541545,0.952208913,0.906829361,0.937837802,0.906656205,0.876706485,0.753474683,0.883105802,0.877490462,0.871946083,0.87031
208,208,0.965773155,0.952220123,0.906155866,0.938099162,0.905971219,0.875,0.750098575,0.883105802,0.876005078,0.869017632,0.86689
209,209,0.966508761,0.952764739,0.907043727,0.938990262,0.906847654,0.874146758,0.748293788,0.873720137,0.874093043,0.874466268,0.87457
210,210,0.967300516,0.953780824,0.908856585,0.93893384,0.90867692,0.881399317,0.763336768,0.900170648,0.88358459,0.867598684,0.86263
211,211,0.967443158,0.953948836,0.912706536,0.939413971,0.912588751,0.881825939,0.763919154,0.895051195,0.883368421,0.8719867,0.8686
212,212,0.967711065,0.95470051,0.914666344,0.939980373,0.914561848,0.879692833,0.75941331,0.883959044,0.880203908,0.876480541,0.87543
213,213,0.96807469,0.955451995,0.919307086,0.941386912,0.91921568,0.881399317,0.763288912,0.899317406,0.883487008,0.868204283,0.86348
214,214,0.968270674,0.955671067,0.915957597,0.941730174,0.915834644,0.885665529,0.774877385,0.933447099,0.890879479,0.852024922,0.83788
215,215,0.96868764,0.9564818,0.91792155,0.943499633,0.917790837,0.881399317,0.763336768,0.900170648,0.88358459,0.867598684,0.86263
216,216,0.968796193,0.957153153,0.920469611,0.944828274,0.920349365,0.885238908,0.770601529,0.894197952,0.886257928,0.87845767,0.87628
217,217,0.969519032,0.957991039,0.924215818,0.946593729,0.924116411,0.887372014,0.775195647,0.90443686,0.889261745,0.874587459,0.87031
218,218,0.968782022,0.956223677,0.924362502,0.945464566,0.924270769,0.887798635,0.776119818,0.906143345,0.889819858,0.874074074,0.86945
219,219,0.96731081,0.953552185,0.918837617,0.941926377,0.918745595,0.892064846,0.785827518,0.924914676,0.895497728,0.867894315,0.85922
220,220,0.967483665,0.953830089,0.920341294,0.942662407,0.920253659,0.893771331,0.788991777,0.924061433,0.89689441,0.871279163,0.86348
221,221,0.967358402,0.953672674,0.920829223,0.943375869,0.920743852,0.896331058,0.794657362,0.931740614,0.899876391,0.870119522,0.86092
222,222,0.967602512,0.954403719,0.922509472,0.94432157,0.922426025,0.890358362,0.782073278,0.919795222,0.893493576,0.868654311,0.86092
223,223,0.967528717,0.954588471,0.922673406,0.944277889,0.922587169,0.889505119,0.779999221,0.914675768,0.892218061,0.870836718,0.86433
224,224,0.967625773,0.954643993,0.923150948,0.944449702,0.923062851,0.887372014,0.775629945,0.911262799,0.89,0.86970684,0.86348
225,225,0.96813144,0.954919077,0.925428161,0.946330184,0.92533919,0.894624573,0.790870165,0.92662116,0.897891691,0.870890136,0.86263
226,226,0.968243937,0.95501746,0.925421305,0.946315624,0.925332134,0.898890785,0.799600165,0.932593857,0.902187371,0.873701039,0.86519
227,227,0.967975763,0.95478524,0.922904573,0.945181365,0.922809375,0.896331058,0.793737952,0.922354949,0.898960499,0.876723439,0.87031
228,228,0.968492726,0.955276685,0.926958811,0.94580892,0.926875517,0.896757679,0.794557261,0.922354949,0.899334443,0.877435065,0.87116
229,229,0.969244174,0.956562313,0.931316171,0.947115721,0.931243147,0.899744027,0.80095915,0.93003413,0.902691511,0.8769107,0.86945
230,230,0.968932418,0.956185038,0.927925417,0.947058935,0.92784911,0.895051195,0.790765868,0.91552901,0.897157191,0.879508197,0.87457
231,231,0.969254,0.956040238,0.927437707,0.947780405,0.927361042,0.895051195,0.790610215,0.912969283,0.896898575,0.881383855,0.87713
232,232,0.969898432,0.957085585,0.928820825,0.948324238,0.928747778,0.894624573,0.790251127,0.919795222,0.897211819,0.875710804,0.86945
233,233,0.97148809,0.960138286,0.93217934,0.949483978,0.932108712,0.892491468,0.785176168,0.903583618,0.893670886,0.883973289,0.8814
234,234,0.971981458,0.961263053,0.934135677,0.949577165,0.934063532,0.894197952,0.788589978,0.905290102,0.89535865,0.885642738,0.88311
235,235,0.971535883,0.960052864,0.932346984,0.94799954,0.932263411,0.891211604,0.782856766,0.907849829,0.892992027,0.878612717,0.87457
236,236,0.971025805,0.958556331,0.928376517,0.947782589,0.928267328,0.889931741,0.779955474,0.897610922,0.890770533,0.884033613,0.88225
237,237,0.97059908,0.957395227,0.927940193,0.947917273,0.927821999,0.887372014,0.774744027,0.887372014,0.887372014,0.887372014,0.88737
238,238,0.968772798,0.95691179,0.930145357,0.947195075,0.930032934,0.885238908,0.770491559,0.88225256,0.884895165,0.887553648,0.88823
239,239,0.969760669,0.958550367,0.930144893,0.946632314,0.93005282,0.883532423,0.767127679,0.877133106,0.88278231,0.888504754,0.88993
240,240,0.966369528,0.952347379,0.924557124,0.941175057,0.924478552,0.884812287,0.769625694,0.885665529,0.884910486,0.884156729,0.88396
241,241,0.96461303,0.950510516,0.927722068,0.941962414,0.927650235,0.887798635,0.775803167,0.899317406,0.889076339,0.879065888,0.87628
242,242,0.962140377,0.948872476,0.91197504,0.935778227,0.911802067,0.877559727,0.755581938,0.860068259,0.875379939,0.891246684,0.89505
243,243,0.964955265,0.952339337,0.917116022,0.938316113,0.916985813,0.88225256,0.764693312,0.87116041,0.880931838,0.890924956,0.89334
244,244,0.963094292,0.945351099,0.906424179,0.933438363,0.906258892,0.885238908,0.770949706,0.902730375,0.88721174,0.872217642,0.86775
245,245,0.960968019,0.942594326,0.906263773,0.932085697,0.906128279,0.881825939,0.763854604,0.89334471,0.883171658,0.87322769,0.87031
246,246,0.960908061,0.942875343,0.905073965,0.92938619,0.90495307,0.877986348,0.756661593,0.899317406,0.88053467,0.862520458,0.85666
247,247,0.964330886,0.950523575,0.912290153,0.938835921,0.912164942,0.881399317,0.762986407,0.892491468,0.882700422,0.87312187,0.87031
248,248,0.956750766,0.9402611,0.907329173,0.932834104,0.90721355,0.873293515,0.746756942,0.883959044,0.874630646,0.865497076,0.86263
249,249,0.953883807,0.93495952,0.897562914,0.928873662,0.897396247,0.875,0.750120426,0.883959044,0.876109937,0.868398994,0.86604
250,250,0.953231688,0.934743585,0.898681326,0.928575901,0.898536613,0.872440273,0.744941561,0.87883959,0.873251378,0.867733783,0.86604
251,251,0.958144708,0.939568668,0.904483582,0.932613513,0.904339891,0.877559727,0.755581938,0.895051195,0.87966457,0.864798021,0.86007
252,252,0.961383715,0.942153258,0.905882902,0.934235547,0.905743887,0.879692833,0.759403357,0.883105802,0.880102041,0.877118644,0.87628
253,253,0.960188296,0.941099592,0.899419941,0.933765245,0.899251402,0.875,0.750006825,0.877133106,0.875266071,0.873406967,0.87287
254,254,0.959315261,0.940206085,0.89726514,0.932151219,0.897091091,0.872866894,0.745751162,0.869453925,0.872431507,0.875429553,0.87628
255,255,0.960606599,0.939726843,0.898684537,0.933556302,0.898495564,0.882679181,0.765481254,0.891638225,0.88372093,0.875943001,0.87372
256,256,0.961438794,0.941479503,0.903068351,0.935968241,0.902818415,0.880972696,0.761947889,0.879692833,0.880820162,0.881950385,0.88225
257,257,0.962568305,0.944606379,0.911079342,0.938594946,0.91084496,0.883959044,0.767972883,0.889931741,0.884648007,0.879426644,0.87799
258,258,0.963374163,0.94521547,0.91034957,0.938684493,0.910151227,0.888651877,0.777306301,0.889931741,0.888794205,0.887659574,0.88737
259,259,0.963726559,0.946583693,0.913087398,0.93906816,0.912919475,0.889505119,0.779017328,0.887372014,0.889268918,0.89117395,0.89164
260,260,0.963319619,0.94597803,0.913285119,0.937850907,0.91314328,0.890784983,0.78179311,0.902730375,0.892074199,0.881666667,0.87884
261,261,0.963738056,0.947968792,0.911056275,0.935147031,0.910936379,0.885665529,0.771386095,0.891638225,0.88634436,0.881112985,0.87969
262,262,0.963756839,0.948046957,0.911723684,0.935299916,0.911616264,0.884385666,0.768975417,0.895904437,0.885702235,0.875729775,0.87287
263,263,0.96569789,0.950349559,0.918208552,0.940400441,0.918108911,0.89334471,0.787864996,0.920648464,0.896179402,0.872977346,0.86604
264,264,0.966763366,0.95225871,0.917138141,0.940418642,0.91703619,0.891211604,0.783704866,0.919795222,0.894234757,0.870056497,0.86263
265,265,0.965800026,0.950208843,0.913552432,0.939818024,0.913435989,0.894624573,0.789428768,0.905290102,0.895736598,0.886382623,0.88396
266,266,0.965660191,0.949350015,0.911646794,0.938886519,0.911524667,0.895051195,0.790765868,0.91552901,0.897157191,0.879508197,0.87457
267,267,0.965339077,0.948738808,0.908929985,0.938082418,0.908800561,0.881825939,0.763658827,0.883959044,0.88207748,0.880203908,0.87969
268,268,0.964722786,0.949642707,0.910060942,0.938340866,0.909920921,0.88225256,0.765317903,0.905290102,0.884904087,0.865415987,0.85922
269,269,0.966714905,0.951609056,0.913964046,0.939347721,0.913848235,0.886518771,0.773488167,0.903583618,0.888422819,0.873762376,0.86945
270,270,0.96719584,0.952078468,0.912544044,0.940000393,0.912423961,0.892064846,0.786009148,0.92662116,0.895670103,0.866719872,0.85751
271,271,0.968225755,0.952572839,0.916225677,0.941813897,0.916111788,0.889931741,0.779904363,0.884812287,0.889365352,0.893965517,0.89505
272,272,0.968868249,0.953583092,0.920413433,0.943636501,0.920307226,0.892491468,0.784987507,0.890784983,0.892307692,0.893835616,0.8942
273,273,0.969437082,0.954651675,0.923451572,0.945236331,0.923356966,0.892918089,0.786076859,0.880546075,0.891576674,0.902887139,0.90529
274,274,0.969465023,0.955401771,0.924109612,0.94580528,0.92401071,0.891638225,0.783276451,0.891638225,0.891638225,0.891638225,0.89164
275,275,0.970104375,0.956010928,0.923836344,0.94605026,0.923733505,0.893771331,0.78755671,0.896757679,0.894087622,0.891433418,0.89078
276,276,0.970036596,0.954513243,0.924710746,0.94689513,0.924610539,0.894624573,0.789251732,0.89334471,0.894489534,0.895637297,0.8959
277,277,0.968989168,0.953044343,0.92392299,0.94612925,0.923823171,0.89334471,0.786699729,0.890784983,0.893071001,0.895368782,0.8959
278,278,0.969077067,0.952924588,0.922395001,0.945110019,0.922295757,0.893771331,0.787549829,0.891638225,0.89354425,0.89545844,0.8959
279,279,0.969703652,0.953875988,0.921197887,0.944184702,0.921099338,0.89334471,0.786718058,0.897610922,0.893797791,0.89001692,0.88908
280,280,0.970003777,0.953968979,0.919806318,0.945233419,0.919696739,0.896757679,0.793516514,0.897610922,0.896845695,0.896081772,0.8959
281,281,0.969857391,0.953491858,0.920320423,0.94613289,0.920206889,0.898890785,0.797784184,0.900170648,0.899020026,0.89787234,0.89761
282,282,0.970134521,0.954101145,0.919722008,0.946446668,0.919604993,0.898890785,0.79778186,0.899317406,0.898933902,0.898550725,0.89846
283,283,0.970549549,0.955178185,0.919735048,0.946468509,0.919625953,0.896331058,0.792766299,0.888225256,0.895483871,0.902862099,0.90444
284,284,0.969755789,0.953598536,0.9191123,0.946103041,0.918998556,0.893771331,0.78755671,0.896757679,0.894087622,0.891433418,0.89078
285,285,0.969061626,0.952666805,0.920757947,0.947089512,0.920654531,0.895477816,0.790955919,0.895904437,0.895522388,0.895140665,0.89505
286,286,0.968873597,0.951279551,0.92211181,0.948975454,0.922008458,0.899744027,0.799490674,0.901023891,0.899872177,0.898723404,0.89846
287,287,0.969449783,0.952342376,0.92362441,0.948497871,0.92353042,0.895904437,0.791865372,0.901877133,0.896522477,0.891231029,0.88993
288,288,0.969833929,0.95251092,0.923964212,0.94813932,0.923869987,0.898464164,0.796938771,0.901023891,0.898723404,0.896434635,0.8959
289,289,0.969682262,0.952430977,0.92294057,0.945304401,0.922854071,0.895051195,0.790102389,0.895051195,0.895051195,0.895051195,0.89505
290,290,0.9705182,0.953844765,0.923636847,0.947305006,0.923545887,0.898464164,0.796938771,0.895904437,0.898203593,0.90051458,0.90102
291,291,0.970470073,0.953668857,0.923876095,0.947618784,0.923784167,0.899317406,0.798635975,0.900170648,0.89940324,0.898637138,0.89846
292,292,0.970799541,0.954085099,0.923785198,0.948075982,0.923692374,0.899317406,0.798635975,0.898464164,0.899231426,0.9,0.90017
293,293,0.970925674,0.954404013,0.923117211,0.94833443,0.923020488,0.901023891,0.802189125,0.910409556,0.90194421,0.893634841,0.89164
294,294,0.970667126,0.954043462,0.922713383,0.949331821,0.922605292,0.901877133,0.803829176,0.908703072,0.902542373,0.896464646,0.89505
295,295,0.97079406,0.954139028,0.923073942,0.95001325,0.922959615,0.902303754,0.804736702,0.911262799,0.903171247,0.895222129,0.89334
296,296,0.970678355,0.954162285,0.923893538,0.949593181,0.923784916,0.901450512,0.80293639,0.906143345,0.901910828,0.897717667,0.89676
297,297,0.971291572,0.955355739,0.925567539,0.948886271,0.925471853,0.902730375,0.805518224,0.908703072,0.903307888,0.897976391,0.89676
298,298,0.971372719,0.954905468,0.92673649,0.948490955,0.926650734,0.90059727,0.80120183,0.902730375,0.900808855,0.898895497,0.89846
299,299,0.972268348,0.956587275,0.929271658,0.947653001,0.929198052,0.898890785,0.797909668,0.907849829,0.899788584,0.891869237,0.88993
300,300,0.972825216,0.957882611,0.929078794,0.947366888,0.929005603,0.892491468,0.785147575,0.88225256,0.89137931,0.900696864,0.90273
301,301,0.973038244,0.957429402,0.931896714,0.950972056,0.931820766,0.901450512,0.802901316,0.901023891,0.901408451,0.901793339,0.90188
302,302,0.97175339,0.955469727,0.934229734,0.953042551,0.934155324,0.899744027,0.799805167,0.885665529,0.898312419,0.911325724,0.91382
303,303,0.971500924,0.955546714,0.932591181,0.95390817,0.932510618,0.901877133,0.803811617,0.907849829,0.902459712,0.897133221,0.8959
304,304,0.971589023,0.95606861,0.931177703,0.953494653,0.93109336,0.903156997,0.80638004,0.909556314,0.903772785,0.898062342,0.89676
305,305,0.971619169,0.956365846,0.930229405,0.952844529,0.930144305,0.901877133,0.803783525,0.906143345,0.902293968,0.898477157,0.89761
306,306,0.971634877,0.955413499,0.931936237,0.953681027,0.9318566,0.903156997,0.806443461,0.912116041,0.904016913,0.896060352,0.8942
307,307,0.971007891,0.954186524,0.933417286,0.953669379,0.933342943,0.901023891,0.802245216,0.912116041,0.902109705,0.892320534,0.88993
308,308,0.970655428,0.953952244,0.932986477,0.953303912,0.932910989,0.90059727,0.801197164,0.901877133,0.900724329,0.899574468,0.89932
309,309,0.970840917,0.953847755,0.93286846,0.953466261,0.932788406,0.895904437,0.792068406,0.883105802,0.894554883,0.906304729,0.9087
310,310,0.970670468,0.953227712,0.929751034,0.952505999,0.92965561,0.898890785,0.798098005,0.884812287,0.897446993,0.910447761,0.91297
311,311,0.97062595,0.952940441,0.928841899,0.95201604,0.928746421,0.898890785,0.798370284,0.879692833,0.896911701,0.914818101,0.91809
312,312,0.970928882,0.953419542,0.928253559,0.952813224,0.92814097,0.900170648,0.800509158,0.889931741,0.899137931,0.908536585,0.91041
313,313,0.971626321,0.955728063,0.929453831,0.954150602,0.929325405,0.901023891,0.802276772,0.889078498,0.899827288,0.910839161,0.91297
314,314,0.972419546,0.95780475,0.931815475,0.95527758,0.931701573,0.903583618,0.807196619,0.907849829,0.903993203,0.900169205,0.89932
315,315,0.973202477,0.960010759,0.933787686,0.955819229,0.933682056,0.899317406,0.798709245,0.892491468,0.89862543,0.904844291,0.90614
316,316,0.97371162,0.961338351,0.934717809,0.956057292,0.934617892,0.902730375,0.805479516,0.899317406,0.90239726,0.905498282,0.90614
317,317,0.973883272,0.961966034,0.934425028,0.955737691,0.93433321,0.902730375,0.805460751,0.902730375,0.902730375,0.902730375,0.90273
318,318,0.97384056,0.961939167,0.933689514,0.955677265,0.933589419,0.902303754,0.804673416,0.895904437,0.901674538,0.907519447,0.9087
319,319,0.97374952,0.961132831,0.93404326,0.955768268,0.933945719,0.902730375,0.805518224,0.896757679,0.902145923,0.907599309,0.9087
320,320,0.973559686,0.960109475,0.934715741,0.956166496,0.934612778,0.90443686,0.808949107,0.897610922,0.903780069,0.910034602,0.91126
321,321,0.973129351,0.958161898,0.935688974,0.955869463,0.935587674,0.901877133,0.803764799,0.899317406,0.901625321,0.903945111,0.90444
322,322,0.97291278,0.95751307,0.935585059,0.955501811,0.935481764,0.904010239,0.808023125,0.905290102,0.904132936,0.902978723,0.90273
323,323,0.973006494,0.957849578,0.935228443,0.955398432,0.93513137,0.902730375,0.805502975,0.897610922,0.902229846,0.906896552,0.90785
324,324,0.973607278,0.959239083,0.936326057,0.956039092,0.936236873,0.908703072,0.817525187,0.917235495,0.909475465,0.901845638,0.90017
325,325,0.973538029,0.959351167,0.936015048,0.956189429,0.935924401,0.895904437,0.792780255,0.87116041,0.893263342,0.916517056,0.92065
326,326,0.972965586,0.959160604,0.933236188,0.953349049,0.933140092,0.902303754,0.804926651,0.916382253,0.903660076,0.891286307,0.88823
327,327,0.973724788,0.961291874,0.933790989,0.954177538,0.93368602,0.901877133,0.8037964,0.896757679,0.901372213,0.906034483,0.907
328,328,0.974184266,0.961650342,0.935007593,0.95512324,0.934906492,0.902303754,0.804610145,0.903583618,0.902428632,0.901276596,0.90102
329,329,0.974341347,0.961707161,0.935208279,0.954036302,0.935112691,0.904863481,0.809812159,0.912116041,0.905548496,0.899074853,0.89761
330,330,0.97325174,0.959119649,0.932851722,0.951823114,0.932766135,0.905290102,0.810698255,0.913822526,0.906091371,0.898489933,0.89676
331,331,0.972048702,0.95651336,0.929699132,0.949205145,0.929615229,0.903156997,0.806528045,0.914675768,0.904259806,0.894078399,0.89164
